ANYO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CAUSA;DESC_CAUSA;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_FALLECIDOS
2016;03;ALICANTE;014;ALICANTE;63;CIRROSIS Y OTRAS ENFERMEDADES CRONICAS DEL HIGADO;M;MUJER;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;63;CIRROSIS Y OTRAS ENFERMEDADES CRONICAS DEL HIGADO;M;MUJER;75 - 79;4
2016;03;ALICANTE;014;ALICANTE;63;CIRROSIS Y OTRAS ENFERMEDADES CRONICAS DEL HIGADO;M;MUJER;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;64;COLELITIASIS Y OTROS TRANSTORNOS DE LA VESICULA BILIAR;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;64;COLELITIASIS Y OTROS TRANSTORNOS DE LA VESICULA BILIAR;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;64;COLELITIASIS Y OTROS TRANSTORNOS DE LA VESICULA BILIAR;M;MUJER;> 84;4
2016;03;ALICANTE;014;ALICANTE;65;INSUFICIENCIA VASCULAR INTESTINAL;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;65;INSUFICIENCIA VASCULAR INTESTINAL;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;65;INSUFICIENCIA VASCULAR INTESTINAL;M;MUJER;> 84;5
2016;03;ALICANTE;014;ALICANTE;65;INSUFICIENCIA VASCULAR INTESTINAL;M;MUJER;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;65;INSUFICIENCIA VASCULAR INTESTINAL;M;MUJER;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;> 84;12
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;50 - 54;3
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;60 - 64;2
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;65 - 69;2
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;70 - 74;4
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;75 - 79;2
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;H;HOMBRE;80 - 84;3
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;M;MUJER;> 84;19
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;M;MUJER;70 - 74;2
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;M;MUJER;75 - 79;3
2016;03;ALICANTE;014;ALICANTE;66;RESTO DE ENFERMEDADES DEL APARATO DIGESTIVO;M;MUJER;80 - 84;9
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;H;HOMBRE;> 84;11
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;H;HOMBRE;65 - 69;2
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;H;HOMBRE;75 - 79;2
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;H;HOMBRE;80 - 84;9
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;M;MUJER;> 84;16
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;M;MUJER;75 - 79;2
2016;03;ALICANTE;014;ALICANTE;67;NEFRITIS,SINDROME NEFRITICO Y OTRAS NEFROSIS;M;MUJER;80 - 84;5
2016;03;ALICANTE;014;ALICANTE;68;INFECCIONES RENALES Y DE LA VEJIGA;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;H;HOMBRE;> 84;2
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;H;HOMBRE;80 - 84;3
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;M;MUJER;> 84;19
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;M;MUJER;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;M;MUJER;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;69;RESTO DE ENFERMEDADES DEL RIÑON Y DE LA VEJIGA;M;MUJER;80 - 84;3
2016;03;ALICANTE;014;ALICANTE;71;OTRAS ENFERMEDADES DE LOS ORGANOS GENITALES MASCULINOS;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;74;ENFERMEDADES DE LA PIEL Y DEL TEJIDO CELULAR SUBCUTANEO;H;HOMBRE;> 84;3
2016;03;ALICANTE;014;ALICANTE;74;ENFERMEDADES DE LA PIEL Y DEL TEJIDO CELULAR SUBCUTANEO;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;74;ENFERMEDADES DE LA PIEL Y DEL TEJIDO CELULAR SUBCUTANEO;M;MUJER;> 84;2
2016;03;ALICANTE;014;ALICANTE;74;ENFERMEDADES DE LA PIEL Y DEL TEJIDO CELULAR SUBCUTANEO;M;MUJER;80 - 84;4
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;H;HOMBRE;> 84;4
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;> 84;8
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;30 - 34;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;45 - 49;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;65 - 69;1
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;70 - 74;2
2016;03;ALICANTE;014;ALICANTE;75;ENFERMEDADES DEL SISTEMA OSTEO-MUSCULAR Y DEL TEJIDO CONJUNTIVO;M;MUJER;80 - 84;2
2016;03;ALICANTE;014;ALICANTE;76;ANOMALIAS CONGENITAS;M;MUJER;0;2
2016;03;ALICANTE;014;ALICANTE;76;ANOMALIAS CONGENITAS;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;014;ALICANTE;76;ANOMALIAS CONGENITAS;M;MUJER;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;77;TRAUMATISMOS DEL NACIMIENTO,HIPOXIA INTRAUTERINA,ASFIXIA AL NACER Y SINDROME DE DIFICULTAD RESPIRATORIA;M;MUJER;0;1
2016;03;ALICANTE;014;ALICANTE;78;RESTO DE CAUSAS PERINATALES;H;HOMBRE;0;2
2016;03;ALICANTE;014;ALICANTE;78;RESTO DE CAUSAS PERINATALES;M;MUJER;0;4
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;H;HOMBRE;> 84;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;H;HOMBRE;45 - 49;2
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;H;HOMBRE;50 - 54;2
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;H;HOMBRE;55 - 59 ;3
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;> 84;10
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;40 - 44;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;45 - 49;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;50 - 54;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;79;SINTOMAS Y ESTADOS MORBOSOS MAL DEFINIDOS;M;MUJER;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;> 84;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;35 - 39;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;40 - 44;4
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;45 - 49;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;50 - 54;2
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;M;MUJER;> 84;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;M;MUJER;50 - 54;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;M;MUJER;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;80;ACCIDENTES DE VEHICULOS DE MOTOR;M;MUJER;80 - 84;3
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;H;HOMBRE;> 84;1
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;H;HOMBRE;35 - 39;1
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;H;HOMBRE;50 - 54;3
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;M;MUJER;> 84;3
2016;03;ALICANTE;014;ALICANTE;81;CAIDAS ACCIDENTALES;M;MUJER;75 - 79;2
2016;03;ALICANTE;014;ALICANTE;82;AHOGAMIENTO Y SUMERSION ACCIDENTAL;H;HOMBRE;01 - 04;1
2016;03;ALICANTE;014;ALICANTE;82;AHOGAMIENTO Y SUMERSION ACCIDENTAL;H;HOMBRE;45 - 49;1
2016;03;ALICANTE;014;ALICANTE;82;AHOGAMIENTO Y SUMERSION ACCIDENTAL;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;014;ALICANTE;82;AHOGAMIENTO Y SUMERSION ACCIDENTAL;M;MUJER;65 - 69;1
2016;03;ALICANTE;014;ALICANTE;82;AHOGAMIENTO Y SUMERSION ACCIDENTAL;M;MUJER;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;83;ACCIDENTES DE TIPO ACCIDENTAL;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;> 84;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;15 - 19;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;20 - 24;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;35 - 39;3
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;40 - 44;2
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;45 - 49;3
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;55 - 59 ;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;60 - 64;4
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;M;MUJER;45 - 49;2
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;M;MUJER;50 - 54;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;M;MUJER;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;M;MUJER;65 - 69;1
2016;03;ALICANTE;014;ALICANTE;84;SUICIDIO Y AUTOLESIONES;M;MUJER;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;> 84;7
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;20 - 24;1
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;30 - 34;2
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;40 - 44;2
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;45 - 49;1
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;75 - 79;2
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;H;HOMBRE;80 - 84;2
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;M;MUJER;> 84;7
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;M;MUJER;70 - 74;2
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;M;MUJER;75 - 79;1
2016;03;ALICANTE;014;ALICANTE;85;RESTO DE CAUSAS EXTERNAS;M;MUJER;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;86;SIDA;H;HOMBRE;35 - 39;1
2016;03;ALICANTE;014;ALICANTE;86;SIDA;H;HOMBRE;45 - 49;1
2016;03;ALICANTE;014;ALICANTE;86;SIDA;H;HOMBRE;50 - 54;4
2016;03;ALICANTE;014;ALICANTE;86;SIDA;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;014;ALICANTE;86;SIDA;M;MUJER;30 - 34;1
2016;03;ALICANTE;014;ALICANTE;86;SIDA;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;05;SEPTICEMIA;H;HOMBRE;> 84;1
2016;03;ALICANTE;031;BENIDORM;05;SEPTICEMIA;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;05;SEPTICEMIA;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;05;SEPTICEMIA;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;031;BENIDORM;05;SEPTICEMIA;M;MUJER;> 84;1
2016;03;ALICANTE;031;BENIDORM;05;SEPTICEMIA;M;MUJER;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;08;RESTO DE ENFERMEDADES INFECCIOSAS BACTERIANAS;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;031;BENIDORM;08;RESTO DE ENFERMEDADES INFECCIOSAS BACTERIANAS;M;MUJER;80 - 84;1
2016;03;ALICANTE;031;BENIDORM;09;HEPATITIS VIRAL;H;HOMBRE;50 - 54;1
2016;03;ALICANTE;031;BENIDORM;11;RESTO DE ENFERMEDADES INFECCIOSAS VIRICAS;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;13;TUMOR MALIGNO DE CAVIDAD BUCAL Y DE FARINGE;H;HOMBRE;50 - 54;1
2016;03;ALICANTE;031;BENIDORM;13;TUMOR MALIGNO DE CAVIDAD BUCAL Y DE FARINGE;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;031;BENIDORM;13;TUMOR MALIGNO DE CAVIDAD BUCAL Y DE FARINGE;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;14;TUMOR MALIGNO DE ESOFAGO;H;HOMBRE;45 - 49;1
2016;03;ALICANTE;031;BENIDORM;14;TUMOR MALIGNO DE ESOFAGO;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;14;TUMOR MALIGNO DE ESOFAGO;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;14;TUMOR MALIGNO DE ESOFAGO;M;MUJER;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;15;TUMOR MALIGNO DE ESTOMAGO;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;031;BENIDORM;15;TUMOR MALIGNO DE ESTOMAGO;M;MUJER;> 84;3
2016;03;ALICANTE;031;BENIDORM;16;TUMOR MALIGNO DE INTESTINO DELGADO;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;> 84;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;50 - 54;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;65 - 69;2
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;H;HOMBRE;80 - 84;4
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;M;MUJER;> 84;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;M;MUJER;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;M;MUJER;75 - 79;1
2016;03;ALICANTE;031;BENIDORM;17;TUMOR MALIGNO DE INTESTINO GRUESO;M;MUJER;80 - 84;2
2016;03;ALICANTE;031;BENIDORM;18;TUMOR MALIGNO DE RECTO;H;HOMBRE;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;18;TUMOR MALIGNO DE RECTO;H;HOMBRE;80 - 84;2
2016;03;ALICANTE;031;BENIDORM;18;TUMOR MALIGNO DE RECTO;M;MUJER;60 - 64;1
2016;03;ALICANTE;031;BENIDORM;18;TUMOR MALIGNO DE RECTO;M;MUJER;80 - 84;1
2016;03;ALICANTE;031;BENIDORM;19;TUMOR MALIGNO DE HIGADO;H;HOMBRE;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;19;TUMOR MALIGNO DE HIGADO;H;HOMBRE;60 - 64;2
2016;03;ALICANTE;031;BENIDORM;19;TUMOR MALIGNO DE HIGADO;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;19;TUMOR MALIGNO DE HIGADO;H;HOMBRE;70 - 74;3
2016;03;ALICANTE;031;BENIDORM;19;TUMOR MALIGNO DE HIGADO;M;MUJER;75 - 79;1
2016;03;ALICANTE;031;BENIDORM;20;TUMOR MALIGNO DE LA VESICULA BILIAR;H;HOMBRE;80 - 84;1
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;35 - 39;1
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;50 - 54;1
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;75 - 79;1
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;80 - 84;2
2016;03;ALICANTE;031;BENIDORM;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;22;TUMOR MALIGNO DE LARINGE;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;22;TUMOR MALIGNO DE LARINGE;M;MUJER;45 - 49;1
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;> 84;2
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;45 - 49;2
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;50 - 54;1
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;55 - 59 ;4
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;60 - 64;1
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;65 - 69;6
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;70 - 74;2
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;75 - 79;6
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;45 - 49;1
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;50 - 54;2
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;60 - 64;1
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;65 - 69;2
2016;03;ALICANTE;031;BENIDORM;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;70 - 74;2
2016;03;ALICANTE;031;BENIDORM;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;45 - 49;1
2016;03;ALICANTE;031;BENIDORM;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;50 - 54;1
2016;03;ALICANTE;031;BENIDORM;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;55 - 59 ;2
2016;03;ALICANTE;031;BENIDORM;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;65 - 69;4
2016;03;ALICANTE;031;BENIDORM;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;28;OTROS TUMORES MALIGNOS DEL UTERO;M;MUJER;45 - 49;1
2016;03;ALICANTE;031;BENIDORM;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;55 - 59 ;1
2016;03;ALICANTE;031;BENIDORM;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;70 - 74;1
2016;03;ALICANTE;031;BENIDORM;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;> 84;2
2016;03;ALICANTE;031;BENIDORM;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;65 - 69;1
2016;03;ALICANTE;031;BENIDORM;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;75 - 79;1
